"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034121","regulation of toll-like receptor signaling pathway","17/2027","70/18670",0.00107793419220281,0.0125392767858362,0.0101705491292658,"TLR6/FCRL3/FLOT1/PTPN22/DAB2IP/NLRP6/TLR1/GFI1/BIRC3/ARRB2/TNFAIP3/LILRA4/F2RL1/TLR2/CD300A/LBP/CD300LF",17
"GO:0032273","positive regulation of protein polymerization","27/2027","134/18670",0.00109327600287186,0.0126416814256611,0.0102536090567395,"PTK2B/NIN/CLIP1/EVL/CORO1A/CDK5R1/CARMIL2/WAS/HSPA1A/CDC42EP4/GMFG/NCKAP1L/ICAM1/RAC1/CCL24/CSF3/RHOBTB2/CCR7/PYCARD/WASL/CTTN/ARPIN/ARF1/CRACD/NCKAP1/CDC42EP1/FCHSD2",27
"GO:0042554","superoxide anion generation","11/2027","36/18670",0.00109718676615508,0.0126416814256611,0.0102536090567395,"ACP5/ITGAM/NCF2/NCF1/CYBB/ITGB2/SYK/F2RL1/AGT/DUOX2/ALOX12",11
"GO:0071634","regulation of transforming growth factor beta production","11/2027","36/18670",0.00109718676615508,0.0126416814256611,0.0102536090567395,"MYB/TGFB2/FURIN/XCL1/ITGAV/HIF1A/ITGB8/ATP6AP2/FOXP3/LAPTM4B/ITGB6",11
"GO:0097242","amyloid-beta clearance","11/2027","36/18670",0.00109718676615508,0.0126416814256611,0.0102536090567395,"TNF/IFNG/ITGAM/ABCA7/LDLR/MME/ITGB2/CYP51A1/CLU/RAB11A/LRP4",11
"GO:1902622","regulation of neutrophil migration","11/2027","36/18670",0.00109718676615508,0.0126416814256611,0.0102536090567395,"RIPOR2/RAC2/XCL1/NCKAP1L/SLAMF8/RAC1/CCR7/ADAM8/C3AR1/LBP/IL23A",11
"GO:0050435","amyloid-beta metabolic process","13/2027","47/18670",0.00113357800061431,0.0130114104852296,0.0105534945787742,"TNF/IFNG/SORL1/EFNA1/APP/ABCA7/MME/PRNP/CASP3/CLU/NCSTN/TMED10/BECN1",13
"GO:2000107","negative regulation of leukocyte apoptotic process","13/2027","47/18670",0.00113357800061431,0.0130114104852296,0.0105534945787742,"DOCK8/AURKB/IL7R/HCLS1/CD27/EFNA1/ITPKB/LILRB1/HIF1A/CCR7/CCR5/ADA/NOD2",13
"GO:0071624","positive regulation of granulocyte chemotaxis","9/2027","26/18670",0.00114955071639009,0.0131008267287919,0.0106260196783982,"RIPOR2/RAC2/XCL1/NCKAP1L/RAC1/CCR7/C3AR1/LBP/IL23A",9
"GO:0007143","female meiotic nuclear division","10/2027","31/18670",0.00115219702756114,0.0131008267287919,0.0106260196783982,"NCAPH/TOP2A/ATM/AURKA/PRKAR1A/TTK/PLK1/TRIP13/SYCP2/MEIOB",10
"GO:0032770","positive regulation of monooxygenase activity","10/2027","31/18670",0.00115219702756114,0.0131008267287919,0.0106260196783982,"TERT/PTK2B/TNF/IFNG/FCER2/POR/HIF1A/DHFR/NPR3/PARK7",10
"GO:0051482","positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway","10/2027","31/18670",0.00115219702756114,0.0131008267287919,0.0106260196783982,"CALCA/GPR18/GPR4/GPR65/P2RY10/LPAR6/GPR55/F2RL1/OPRL1/C3AR1",10
"GO:2000406","positive regulation of T cell migration","10/2027","31/18670",0.00115219702756114,0.0131008267287919,0.0106260196783982,"DOCK8/XCL2/CXCL13/ITGA4/APP/XCL1/SPN/PYCARD/ADAM8/CCR2",10
"GO:0051258","protein polymerization","48/2027","283/18670",0.00116489189061971,0.0132203209124928,0.0107229408554922,"HCLS1/PTK2B/NIN/CLIP1/EVL/CORO1A/CDK5R1/CARMIL2/WAS/HSPA1A/NDE1/CDC42EP4/PSTPIP1/TMSB4X/GMFG/INPP5J/UBE2C/NCKAP1L/MAP2/ICAM1/RAC1/GOLGA2/CCL24/CSF3/ADD2/ABL1/RHOBTB2/HDGFL3/CHMP2A/CCR7/PYCARD/WASL/TMSB15B/ARHGAP6/CTTN/ARPIN/COTL1/DIAPH3/ARF1/STMN1/CAMSAP2/CRACD/NCKAP1/CDC42EP1/KANK1/FCHSD2/MID1IP1/CHMP3",48
"GO:0007131","reciprocal meiotic recombination","14/2027","53/18670",0.00121612227515209,0.0137758869707772,0.0111735579035756,"RAD51/MRE11/TOP2A/ATM/EME1/MSH5/SLX4/RAD51B/C11orf80/BRIP1/RAD50/TRIP13/MND1/MEIOB",14
"GO:0050921","positive regulation of chemotaxis","27/2027","135/18670",0.00122805865133835,0.0138850967886835,0.0112621374793666,"RIPOR2/CCR6/CXCR4/SCG2/PTK2B/GPSM3/P2RY12/XCL2/RAC2/CXCL13/TIAM1/TMSB4X/XCL1/NCKAP1L/IL6/RAC1/IL16/EDN2/CCR7/F2RL1/CCR2/C3AR1/LBP/PRKD1/CCR4/IL23A/CASR",27
"GO:0002693","positive regulation of cellular extravasation","7/2027","17/18670",0.00127698306275066,0.0143759935081001,0.0116603015272215,"RIPOR2/ITGA4/ICAM1/ADAM8/CCR2/PTAFR/PLVAP",7
"GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","7/2027","17/18670",0.00127698306275066,0.0143759935081001,0.0116603015272215,"RESF1/TOP2A/AICDA/APOBEC3C/APOBEC3D/APOBEC3G/APOBEC3F",7
"GO:1903409","reactive oxygen species biosynthetic process","25/2027","122/18670",0.00127860547319521,0.0143759935081001,0.0116603015272215,"TLR6/PTK2B/ACP5/TNF/IFNG/KLRK1/ASS1/ADGRB1/STAT3/ICAM1/RAC1/ABCD2/IL10/CYBB/ITGB2/DUOXA1/NQO1/MAOB/AGT/HDAC4/CLU/DUOX2/CD47/PARK7/GCHFR",25
"GO:0070192","chromosome organization involved in meiotic cell cycle","16/2027","65/18670",0.00128149091066095,0.0143817041161189,0.0116649333748476,"STAG3/BUB1B/FANCD2/BUB1/RAD51/NCAPH/MRE11/ATM/CCNE2/BRIP1/SGO2/MEI1/RAD50/TRIP13/SYCP2/MEIOB",16
"GO:0046850","regulation of bone remodeling","13/2027","48/18670",0.00140233131456109,0.0156278392072199,0.0126756677562802,"CALCA/INPP5D/ITGB3/CSK/GJA1/TNFSF11/IL6/TNFAIP3/ADAM8/SYK/CARTPT/TNFRSF11B/SYT7",13
"GO:1903727","positive regulation of phospholipid metabolic process","13/2027","48/18670",0.00140233131456109,0.0156278392072199,0.0126756677562802,"CD19/PTK2B/P2RY12/FGR/PTK2/AGAP2/FGFR3/CCR7/ADGRF5/DGKZ/EPHA8/PRKD1/NOD2",13
"GO:0060236","regulation of mitotic spindle organization","11/2027","37/18670",0.00141011108506766,0.0156278392072199,0.0126756677562802,"FSD1/TACC3/TPX2/HSPA1A/CHMP2A/CHMP4B/CHMP2B/PLK1/CCSAP/CHMP4C/BORA",11
"GO:2000403","positive regulation of lymphocyte migration","11/2027","37/18670",0.00141011108506766,0.0156278392072199,0.0126756677562802,"DOCK8/PTK2B/XCL2/CXCL13/ITGA4/APP/XCL1/SPN/PYCARD/ADAM8/CCR2",11
"GO:0042635","positive regulation of hair cycle","6/2027","13/18670",0.0014183639816108,0.0156278392072199,0.0126756677562802,"TERT/TNF/FOXN1/TGFB2/WNT10B/GAL",6
"GO:0043301","negative regulation of leukocyte degranulation","6/2027","13/18670",0.0014183639816108,0.0156278392072199,0.0126756677562802,"CD84/HLA-F/BCR/CCR2/CD300A/FCGR2B",6
"GO:0045086","positive regulation of interleukin-2 biosynthetic process","6/2027","13/18670",0.0014183639816108,0.0156278392072199,0.0126756677562802,"CARD11/PTPRC/CD3E/CD86/CD28/CD4",6
"GO:0048291","isotype switching to IgG isotypes","6/2027","13/18670",0.0014183639816108,0.0156278392072199,0.0126756677562802,"PTPRC/ATAD5/TBX21/CD28/FOXP3/IL27RA",6
"GO:0071352","cellular response to interleukin-2","6/2027","13/18670",0.0014183639816108,0.0156278392072199,0.0126756677562802,"PTK2B/IL2RG/IL2RB/SHC1/SYK/IL2RA",6
"GO:1902713","regulation of interferon-gamma secretion","6/2027","13/18670",0.0014183639816108,0.0156278392072199,0.0126756677562802,"PTPN22/CD2/RASGRP1/CD244/ABL1/CD160",6
"GO:0051403","stress-activated MAPK cascade","48/2027","286/18670",0.00146246039289569,0.0160844053029565,0.0130459863948073,"TLR6/MAP4K1/PTK2B/ARHGEF6/TNF/PTPN22/CD40LG/CD27/DAB2IP/TIAM1/FGD2/TGFB2/WNT7A/APP/RASGRP1/FOXM1/RASSF2/ZNF675/TNFSF11/NCF1/MAP4K2/SH3RF1/SLAMF1/FZD8/PBK/RELL1/CCR7/PYCARD/IKBKB/GADD45B/SYK/PRDX1/LTBR/DUSP3/F2RL1/HACD3/ZMYND11/FZD5/AGT/DACT1/SKP1/MID1/HAND2/CASR/FCGR2B/EMC10/NOD2/WNT16",48
"GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator","18/2027","78/18670",0.0014667170016469,0.0161019439981164,0.0130602119489468,"ELL3/ATAD5/E2F1/E2F2/TP73/TP63/PTTG1IP/PYCARD/PPP1R13B/DYRK2/BDKRB2/BCL3/MUC1/POU4F1/HINT1/NUPR1/TP53BP2/BRCA2",18
"GO:0035825","homologous recombination","14/2027","54/18670",0.00148026053823618,0.0161918553269271,0.013133138609915,"RAD51/MRE11/TOP2A/ATM/EME1/MSH5/SLX4/RAD51B/C11orf80/BRIP1/RAD50/TRIP13/MND1/MEIOB",14
"GO:0051353","positive regulation of oxidoreductase activity","14/2027","54/18670",0.00148026053823618,0.0161918553269271,0.013133138609915,"TERT/PTK2B/TNF/IFNG/FCER2/POR/EDN2/ABL1/HIF1A/DHFR/NPR3/AGT/PARK7/NOD2",14
"GO:0051961","negative regulation of nervous system development","52/2027","316/18670",0.00149248550229348,0.016234979850688,0.013168116710732,"TERT/STAP1/BCL11A/CTNNA1/SEMA4D/ASPM/TNF/CDK5R1/ARHGAP4/OMG/SEMA6B/TP73/CERS2/ADGRG1/SORL1/EFNA1/GFI1/TNN/WNT7A/SEMA3B/APP/SOX10/LDLR/SEMA3F/MCF2/STAT3/INPP5J/PTK2/IL6/MAP2/KIAA0319/PTPRO/LSM1/SYT4/SEMA4B/PTPRG/INPP5F/RTN4RL2/BMPR1A/TLR2/SOX8/TRAF3IP1/EFNB2/KANK1/SEMA7A/BAG5/B2M/FIG4/LRP4/TRIM46/YWHAH/PITX3",52
"GO:0006925","inflammatory cell apoptotic process","8/2027","22/18670",0.00150030645338644,0.016234979850688,0.013168116710732,"SLC7A11/PIK3CD/ITPKB/IL6/CTSL/CCR5/ANXA1/NOD2",8
"GO:0031342","negative regulation of cell killing","8/2027","22/18670",0.00150030645338644,0.016234979850688,0.013168116710732,"IL7R/PTPRC/HLA-F/ARRB2/LILRB1/HAVCR2/SERPINB9/FCGR2B",8
"GO:0042454","ribonucleoside catabolic process","8/2027","22/18670",0.00150030645338644,0.016234979850688,0.013168116710732,"AICDA/APOBEC3C/APOBEC3D/ADA2/APOBEC3G/APOBEC3F/ADA/HPRT1",8
"GO:0045624","positive regulation of T-helper cell differentiation","8/2027","22/18670",0.00150030645338644,0.016234979850688,0.013168116710732,"MYB/TNFSF4/IL18/IL12RB1/CD86/MALT1/ANXA1/IL23A",8
"GO:0048305","immunoglobulin secretion","8/2027","22/18670",0.00150030645338644,0.016234979850688,0.013168116710732,"CD22/POU2F2/TNFSF4/TNF/CD40LG/IL6/TMBIM6/LAX1",8
"GO:1903556","negative regulation of tumor necrosis factor superfamily cytokine production","17/2027","72/18670",0.00150475072811819,0.016253994918548,0.0131835397439076,"PTPN6/NLRC3/GPR18/ACP5/PTPN22/ARRB2/LILRB1/SLAMF1/IL10/TNFAIP3/FOXP3/HAVCR2/LILRA4/BCL3/VSIR/LBP/IL27RA",17
"GO:0031589","cell-substrate adhesion","57/2027","354/18670",0.001537078709598,0.0165735991343285,0.0134427692380829,"CD96/PTK2B/ITGB3/ITGB7/CORO1A/RAC2/UNC13D/COL8A1/CD3E/EFNA1/TIAM1/PARVG/ITGA3/ITGA4/TNN/SKAP1/CD63/TECTA/KIF14/MEGF9/ITGAV/ITGB1/PTK2/PTPRO/RAC1/TRIP6/MMRN2/ADAM9/LAMB2/ITGAL/ITGB2/ABL1/DAG1/CCR7/DDR1/DOCK1/ARHGAP6/CTTN/FAT2/FERMT3/BCR/DUSP3/CASS4/LIMCH1/ITGB6/JUP/KANK1/ADAMTS9/PLEKHA2/PPFIA2/TNFRSF12A/MACF1/FERMT2/COL13A1/SDC4/CCL25/CDK6",57
"GO:0019724","B cell mediated immunity","39/2027","221/18670",0.00154169264828209,0.0165937701591786,0.0134591298626013,"CCR6/BTK/INPP5D/PTPN6/CD19/POU2F2/TNFSF4/PTPRC/ATAD5/TNF/FCER2/TBX21/CR1/GAPT/CD40LG/CD27/NECTIN2/AICDA/EXO1/CR2/XCL1/CD70/IL10/IGLL1/CD28/LTA/BATF/CD226/GCNT3/FOXP3/C17orf99/SLA2/BCL3/C5/TCIRG1/CLU/SHLD3/FCGR2B/IL27RA",39
"GO:0002825","regulation of T-helper 1 type immune response","9/2027","27/18670",0.00155991022340939,0.0167450603144009,0.0135818406044361,"TNFSF4/IL18/IL12RB1/XCL1/HAVCR2/CCR2/ANXA1/IL23A/IL27RA",9
"GO:1901992","positive regulation of mitotic cell cycle phase transition","20/2027","91/18670",0.00156128517396629,0.0167450603144009,0.0135818406044361,"TERT/DLGAP5/CDK1/MTBP/ESPL1/APP/CDCA5/UBE2C/CDC45/RAD51B/CDT1/CDC25C/CDK4/CDC6/WNT10B/ANAPC4/DTL/RAB11A/EIF4G1/ANXA1",20
"GO:0032102","negative regulation of response to external stimulus","63/2027","400/18670",0.0015749022598298,0.0168612102118769,0.0136760492465146,"STAP1/CNR2/CD96/NLRC3/GPR18/SEMA4D/CARD8/ACP5/PTPRC/SIGLEC10/HLA-F/KLRK1/CR1/SEMA6B/CERS2/CXCL13/NLRP6/CYP19A1/TNFRSF1A/SEMA3B/RNF125/LDLR/GJA1/SEMA3F/NRXN1/SLAMF8/ARRB2/PTPRO/LILRB1/ABCD2/SEMA4B/NR1H2/IL10/TNFAIP3/MVK/PBK/FAM3A/PYCARD/GATA3/INPP5F/CARTPT/FOXP3/BCR/MYOZ1/HAVCR2/SERPINB2/DUSP3/SERPINB9/TRAF3IP1/FNDC4/ADTRP/IL2RA/CD9/TNFAIP8L2/C5/CST7/SOCS3/NLRP7/ADA/SEMA7A/ALOX12/FCGR2B/DVL1",63
"GO:0010038","response to metal ion","58/2027","362/18670",0.00158152053677419,0.0169021514610373,0.013709256503449,"RASGRP2/HVCN1/TERT/PTK2B/AQP3/KCNIP2/PPP2CB/CDK1/CAPN3/TF/CPNE5/ITPKB/ITPR3/ASS1/APP/AANAT/ACER1/SLFN14/NCF1/ICAM1/CYP2R1/CASP8/CPNE7/CACNA1H/SYT4/ADAM9/PAM/TRPM2/CYBB/HIF1A/RASAL1/AHCYL1/CDK4/PRNP/SLC41A1/CASP3/TNFRSF11B/HNRNPD/SYT7/KCNMB3/NQO1/SYT8/ANXA7/MAOB/TCIRG1/ARL13B/FIBIN/CLIC4/B2M/NCSTN/MT2A/SPARC/CASR/PARK7/G6PD/KCNC1/BECN1/TTN",58
"GO:0010824","regulation of centrosome duplication","12/2027","43/18670",0.0015982943803187,0.0169913580079926,0.0137816115191295,"GEN1/STIL/MDM1/CHMP2A/CHMP4B/CHMP2B/PLK4/CCNF/CEP131/CHMP3/C10orf90/CHMP4C",12
"GO:0030866","cortical actin cytoskeleton organization","12/2027","43/18670",0.0015982943803187,0.0169913580079926,0.0137816115191295,"TNF/WAS/WIPF1/FMNL1/KIF23/RACGAP1/NCKAP1L/PLEK/RTKN/WASL/IKBKB/NCKAP1",12
"GO:0042088","T-helper 1 type immune response","12/2027","43/18670",0.0015982943803187,0.0169913580079926,0.0137816115191295,"TNFSF4/IL18/IL12RB1/EBI3/XCL1/SPN/HAVCR2/CCR2/BCL3/ANXA1/IL23A/IL27RA",12
"GO:0070371","ERK1 and ERK2 cascade","52/2027","317/18670",0.00160138727566428,0.0169943712815671,0.0137840555713227,"SCIMP/PTPN6/PTK2B/PTPRC/CTSH/TNF/PTPN22/CSK/XCL2/CCL22/DAB2IP/NLRP6/TIAM1/PTPN11/BTN2A2/APP/ABCA7/RASGRP1/XCL1/ITGAV/TNFSF11/ICAM1/ARRB2/GPR183/CCL24/GPR55/SLAMF1/STYX/SULT1A3/ABL1/SHC1/FGFR3/CCR7/PYCARD/NELFE/SYK/CD4/HAVCR2/ERBB2/DUSP3/F2RL1/DUSP26/AGT/CHRNA9/FGF20/PRMT5/SEMA7A/HAND2/CCL25/CASR/SPRED1/NOD2",52
"GO:0032535","regulation of cellular component size","59/2027","370/18670",0.00162448831111546,0.0172093341399955,0.0139584109468323,"KCNN4/IL7R/HCLS1/PTK2B/SEMA4D/EVL/CORO1A/CDK5R1/CARMIL2/ARHGAP4/WAS/SEMA6B/SLC12A3/CDC42EP4/TMSB4X/GMFG/WNT7A/SEMA3B/VAV1/SEMA3F/NCKAP1L/MAP2/TRPV2/ICAM1/PLEK/SH3BP1/RAC1/SLC12A9/CCL24/SEMA4B/CSF3/ADD2/ABL1/RHOBTB2/CCR7/SLC12A4/PYCARD/CDK4/WASL/TMSB15B/KEL/CTTN/ARPIN/COTL1/ARF1/AQP4/AKT1S1/CRACD/NCKAP1/F2RL1/ANXA7/CDC42EP1/KANK1/TNFRSF12A/MACF1/FCHSD2/RAB11A/SEMA7A/TRIM46",59
"GO:0050768","negative regulation of neurogenesis","49/2027","295/18670",0.00164431657190381,0.017388935215815,0.0141040845447988,"TERT/STAP1/BCL11A/CTNNA1/SEMA4D/ASPM/TNF/CDK5R1/ARHGAP4/OMG/SEMA6B/TP73/CERS2/ADGRG1/SORL1/EFNA1/GFI1/TNN/WNT7A/SEMA3B/APP/SOX10/LDLR/SEMA3F/MCF2/STAT3/INPP5J/PTK2/IL6/MAP2/KIAA0319/PTPRO/LSM1/SYT4/SEMA4B/PTPRG/INPP5F/RTN4RL2/BMPR1A/SOX8/EFNB2/KANK1/SEMA7A/BAG5/B2M/LRP4/TRIM46/YWHAH/PITX3",49
"GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","46/2027","273/18670",0.00167005201766399,0.0176302699037513,0.0142998299886688,"SELL/CEACAM5/CD84/FAT1/PTPRT/CDHR1/CDH19/JAML/PCDHB4/ESAM/NECTIN2/CD6/ITGAM/MPZL2/TGFB2/FXYD5/PVR/NTNG2/PCDHGA12/PCDHA12/NRXN1/ITGB1/ICAM1/UNC5D/PCDHGB7/PCDH1/ITGAL/IL10/ITGB2/DSC3/PCDHGA10/DSG2/CLDN7/PCDHB15/FAT2/PCDHB7/CLDN23/CADM1/PCDHB10/PCDHGA9/PCDHGB4/ADGRL1/CRB2/PLXNB2/EPCAM/PCDH15",46
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","21/2027","98/18670",0.00169106572573796,0.0177900114347633,0.014429395602132,"KIF4A/CENPE/KIF11/KIF23/RACGAP1/HLA-DOB/DYNC1LI2/DCTN2/CTSL/ARF1/CLTA/HLA-DPB1/KIF2C/ACTR1B/LAG3/RAB7A/CTSS/KIF15/FCGR2B/HLA-DMA/AP2A2",21
"GO:0050848","regulation of calcium-mediated signaling","21/2027","98/18670",0.00169106572573796,0.0177900114347633,0.014429395602132,"P2RX5/CD22/PTK2B/TNF/ZAP70/CD3E/TRAT1/PLEK/JSRP1/PRNP/SYK/GSTO1/CD4/SLA2/MYOZ1/DYRK2/TMBIM4/HINT1/ADA/CLIC2/MYO5A",21
"GO:0032757","positive regulation of interleukin-8 production","13/2027","49/18670",0.00172191424786779,0.0180830890370699,0.0146671094833914,"TNF/CD2/TLR1/HSPA1A/CD244/AFAP1L2/PYCARD/SYK/F2RL1/TLR2/LBP/PARK7/NOD2",13
"GO:1904951","positive regulation of establishment of protein localization","70/2027","456/18670",0.00178299897047164,0.0186921330543898,0.0151611022555292,"BLK/KCNN4/AIM2/HCLS1/TNFSF4/CARD8/TNF/PTPN22/CDK5R1/IFNG/RAC2/CD2/E2F1/TP73/BAIAP3/SORL1/TLR1/FGR/ITGAM/SH3GLB1/TGFB2/TP63/RASGRP1/GJA1/GTSE1/IL6/CD244/PTP4A3/RAC1/CRTAM/CASP8/ADAM9/RHOU/BAG3/IL10/ITGB2/ABL1/NLRP1/HIF1A/PYCARD/ADAM8/GATA3/PRNP/SYK/NMU/ARF1/HAVCR2/ERBB2/STOM/CADM1/F2RL1/PPP1R13B/TLR2/JUP/TMEM30B/C5/FZD5/CCT5/HK1/NLRP7/CEP131/CD160/CEP135/CASR/CCT6A/TP53BP2/YWHAH/NOD2/DKC1/TTN",70
"GO:0044380","protein localization to cytoskeleton","14/2027","55/18670",0.00179053170469567,0.0187386267849552,0.0151988131043281,"SNX10/CEP250/AURKA/DCTN2/CCDC14/STIL/RTKN/FAM83H/CEP72/TTK/BICD1/MID1/CEP131/DVL1",14
"GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","15/2027","61/18670",0.00181458455690065,0.0189575509234751,0.0153763814557112,"CARD8/TNF/TRAF1/HSPA1A/TNFRSF1A/BIRC3/ZNF675/CASP8/SPATA2/TNFAIP3/TRAIP/PYCARD/IKBKB/SYK/F2RL1",15
"GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","7/2027","18/18670",0.00189518024975474,0.0197314033231781,0.0160040495409129,"RESF1/TOP2A/AICDA/APOBEC3C/APOBEC3D/APOBEC3G/APOBEC3F",7
"GO:0060192","negative regulation of lipase activity","7/2027","18/18670",0.00189518024975474,0.0197314033231781,0.0160040495409129,"POR/HDAC9/ABL1/RGS2/ANGPTL4/BICD1/ANXA1",7
"GO:1903522","regulation of blood circulation","49/2027","297/18670",0.00189922110804632,0.0197394991109488,0.0160106159967515,"CHGA/CELF2/PKP2/KCNIP2/MYL4/ATP1A3/ATP2A3/FXYD7/TAC1/ATP2B1/TGFB2/ITPR3/KCNK15/GJA1/GRK2/KCND3/ICAM1/CACNA1H/CACNA2D2/DBH/EDN2/NPPC/CHRM3/AHCYL1/IRX5/KCNK6/DSG2/ATP1B3/GSTO1/NMU/SLC1A1/HRH1/F2RL1/RGS2/CACNA2D1/JUP/BDKRB2/SCN3B/SLC8A2/AGT/HDAC4/FXYD2/PTAFR/PIK3CG/ADA/CLIC2/KCNK1/EPAS1/CASR",49
"GO:0050715","positive regulation of cytokine secretion","27/2027","139/18670",0.00192085788555769,0.0199301361058979,0.0161652407774387,"AIM2/CARD8/TNF/PTPN22/IFNG/CD2/TLR1/FGR/RASGRP1/CD244/CRTAM/IL10/ABL1/NLRP1/PYCARD/GATA3/SYK/HAVCR2/CADM1/F2RL1/TLR2/C5/FZD5/HK1/NLRP7/CD160/NOD2",27
"GO:0031345","negative regulation of cell projection organization","34/2027","188/18670",0.00196237788925172,0.0203260682398693,0.0164863794913523,"STAP1/BCL11A/SEMA4D/EVL/CDK5R1/ARHGAP4/OMG/SEMA6B/CERS2/EFNA1/GFI1/ITGA3/SEMA3B/SEMA3F/MCF2/INPP5J/PTK2/MAP2/KIAA0319/PTPRO/SEMA4B/PTPRG/PRNP/ARPIN/INPP5F/RTN4RL2/EFNB2/KANK1/SEMA7A/BAG5/B2M/LRP4/TRIM46/YWHAH",34
"GO:0017157","regulation of exocytosis","38/2027","217/18670",0.00202418719853628,0.0209304416477709,0.0169765839538958,"PRKCB/CD84/IFNG/HLA-F/RAC2/SEPTIN1/UNC13D/BAIAP3/RAB27B/FGR/ITGAM/WNT7A/CACNA1H/SYT4/LAMP1/ITGB2/CHMP2A/CDK5R2/MICAL1/SYK/VAMP1/CPLX3/ARF1/BCR/F2RL1/SYT7/SYT8/CCR2/CD300A/PPFIA2/RAB7A/PTAFR/CRHR1/GIPC1/ANXA1/SDC4/FCGR2B/DVL1",38
"GO:0050710","negative regulation of cytokine secretion","17/2027","74/18670",0.00206592145820109,0.0212910490179557,0.0172690709160612,"BANK1/TLR6/CARD8/TNF/PTPN22/TMSB4X/BTN2A2/LILRB1/IL10/TNFAIP3/HDAC9/FOXP3/F2RL1/NLRP7/ANXA1/FCGR2B/IL27RA",17
"GO:0032196","transposition","9/2027","28/18670",0.00207993078626573,0.0212910490179557,0.0172690709160612,"TUT7/VRTN/AICDA/APOBEC3C/APOBEC3D/MYBL1/APOBEC3G/APOBEC3F/MORC1",9
"GO:0042634","regulation of hair cycle","9/2027","28/18670",0.00207993078626573,0.0212910490179557,0.0172690709160612,"TERT/TNF/FOXN1/TGFB2/TRPV3/FA2H/WNT10B/GAL/ARNTL",9
"GO:0010528","regulation of transposition","8/2027","23/18670",0.00208369995348484,0.0212910490179557,0.0172690709160612,"TUT7/AICDA/APOBEC3C/APOBEC3D/MYBL1/APOBEC3G/APOBEC3F/MORC1",8
"GO:0010529","negative regulation of transposition","8/2027","23/18670",0.00208369995348484,0.0212910490179557,0.0172690709160612,"TUT7/AICDA/APOBEC3C/APOBEC3D/MYBL1/APOBEC3G/APOBEC3F/MORC1",8
"GO:0048714","positive regulation of oligodendrocyte differentiation","8/2027","23/18670",0.00208369995348484,0.0212910490179557,0.0172690709160612,"CXCR4/TP73/RHEB/DAG1/TLR2/GSX2/IL34/PRMT5",8
"GO:0070841","inclusion body assembly","8/2027","23/18670",0.00208369995348484,0.0212910490179557,0.0172690709160612,"SACS/SORL1/HSPA1A/BAG3/DNAJB1/UBD/CLU/BAG5",8
"GO:0034508","centromere complex assembly","14/2027","56/18670",0.00215290166338978,0.021961049176804,0.0178125049313212,"CENPK/KNL1/CENPE/HELLS/CENPM/HJURP/CENPA/CENPF/CENPU/OIP5/CENPW/MIS12/CENPI/CENPH",14
"GO:0002262","myeloid cell homeostasis","28/2027","147/18670",0.00216682133432195,0.0220528308763985,0.0178869486413402,"INPP5D/IKZF1/HCLS1/SLC7A11/PIK3CD/HSPA1A/AMPD3/ITPKB/ACVR1B/STAT3/NCKAP1L/IL6/HMGB2/HIF1A/GATA3/FOXP3/PRDX1/CASP3/ADGRF5/CCR2/SPI1/B2M/HSPA9/NCSTN/EPAS1/ANXA1/CDK6/G6PD",28
"GO:0019884","antigen processing and presentation of exogenous antigen","33/2027","182/18670",0.00216919067142621,0.0220528308763985,0.0178869486413402,"KIF4A/CENPE/HLA-F/KIF11/KIF23/RACGAP1/HLA-DOB/NCF4/NCF2/ITGAV/NCF1/DYNC1LI2/DCTN2/CYBB/CTSL/IKBKB/HLA-B/ARF1/CLTA/CD1C/HLA-DPB1/PSMB5/PSMA8/KIF2C/ACTR1B/LAG3/RAB7A/CTSS/B2M/KIF15/FCGR2B/HLA-DMA/AP2A2",33
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","32/2027","175/18670",0.0021837002484438,0.022163091951068,0.0179763808866064,"KIF4A/CENPE/HLA-F/KIF11/KIF23/RACGAP1/HLA-DOB/NCF4/NCF2/ITGAV/NCF1/DYNC1LI2/DCTN2/CYBB/CTSL/IKBKB/HLA-B/ARF1/CLTA/HLA-DPB1/PSMB5/PSMA8/KIF2C/ACTR1B/LAG3/RAB7A/CTSS/B2M/KIF15/FCGR2B/HLA-DMA/AP2A2",32
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway","21/2027","100/18670",0.00219950145427937,0.0222626764352214,0.0180571533989205,"CALCA/CHGA/GPR18/GPR4/P2RY12/GPR65/GNA11/GRP/P2RY10/LPAR6/GPR55/P2RY2/HRH1/F2RL1/NPR3/OPRL1/C3AR1/AGT/BICD1/CRHR1/CASR",21
